categ_name,ac_group,ccy,group,TOTAL_AMOUNT,BANK_DATE,INT_RATE
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,111359575.4,9/17/2018,4
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,120593720.6,10/5/2018,6
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2184859.95,9/15/2018,4
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,523848966.4,9/14/2018,6
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,591139459.3,10/7/2018,6
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,49207948.08,9/12/2018,4
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,86026330.45,10/17/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,10/6/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13243692.39,10/22/2018,4
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,1238637364,10/21/2018,6
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,131929366.2,9/4/2018,4
Royal Savings Account,24,NPR,SAVING DEPOSIT,440356985.5,9/7/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,100576614,10/1/2018,4
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,531347161,9/17/2018,6
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,47849457.62,9/15/2018,4
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,89339984.8,10/17/2018,6
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,225792053.1,10/14/2018,4.5
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,734896.76,10/11/2018,4
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,86026330.45,10/20/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,6136272.39,10/6/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13243692.39,10/21/2018,4
SAVING ACCOUNT (MIN. BAL=0),52,NPR,SAVING DEPOSIT,18439673.26,9/5/2018,4
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,461247542.5,9/11/2018,4
SALARY ACCOUNT (MIN. BAL=200),20,NPR,SAVING DEPOSIT,20397182.83,9/26/2018,6
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1199488.13,9/19/2018,4
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,1224503.1,9/3/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2529532771,9/3/2018,4.5
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2590694468,9/26/2018,4.5
SAVING ACCOUNT (MIN. BAL=0),52,NPR,SAVING DEPOSIT,17568348.86,9/8/2018,4
Royal Savings Account,24,NPR,SAVING DEPOSIT,419118288.8,9/26/2018,4
SALARY ACCOUNT (MIN. BAL=200),20,NPR,SAVING DEPOSIT,19311829.3,9/29/2018,6
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,126974069.1,9/8/2018,4
MBL PREMIUM SAVING ACCOUNT,48,NPR,SAVING DEPOSIT,230188238.8,9/11/2018,5
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,924473640.5,10/20/2018,6
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,909505638,10/17/2018,6
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,132837895.6,9/11/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,6520822.39,10/9/2018,4
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4288689144,8/31/2018,4
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,2468865.16,8/26/2018,5
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2561940231,9/6/2018,4.5
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,495196.76,9/27/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,2779702.34,9/7/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,10/5/2018,12.34
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3285929115,10/22/2018,6
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,989905148.7,9/23/2018,6
Savings Account(DAM),27,NPR,SAVING DEPOSIT,311772555.4,9/5/2018,4
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,50723210.56,8/26/2018,4
Saving Account (Disable),37,NPR,SAVING DEPOSIT,4692712.38,10/21/2018,4
Savings Account(PF),25,NPR,SAVING DEPOSIT,6011279.83,9/19/2018,4
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,75989167.02,9/21/2018,6
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1190088.13,9/25/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2539542861,8/31/2018,4.5
SALARY ACCOUNT (MIN. BAL=200),20,NPR,SAVING DEPOSIT,19322184.54,9/10/2018,6
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,10/8/2018,12.34
Ekal Nari,22,NPR,SAVING DEPOSIT,2775702.34,9/10/2018,4
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1001796763,9/17/2018,6
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,48264460.83,10/7/2018,4
Savings Account,22,NPR,SAVING DEPOSIT,3406184292,10/8/2018,4
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1192468372,10/22/2018,6
Elder People Allowance,22,NPR,SAVING DEPOSIT,29869127.4,9/4/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1956831.3,10/21/2018,4
SALARY ACCOUNT (MIN. BAL=200),20,NPR,SAVING DEPOSIT,18766432.89,9/23/2018,6
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,953579081.4,9/18/2018,6
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,85250572.98,10/17/2018,6
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4289639569,9/3/2018,4
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,436725801.8,10/10/2018,4
Widow Allowance,22,NPR,SAVING DEPOSIT,13040856.01,10/19/2018,4
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,1856896.29,10/8/2018,4
Royal Savings Account,24,NPR,SAVING DEPOSIT,422871899,8/31/2018,4
Widow Allowance,22,NPR,SAVING DEPOSIT,11576966.36,9/26/2018,4
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,1050898151,9/24/2018,6
YUBA BACHAT KHATA,40,NPR,SAVING DEPOSIT,3078509106,9/5/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2192878.1,9/12/2018,4
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,112616205.1,9/13/2018,4.5
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,1050404827,9/27/2018,6
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,165675900.7,10/7/2018,4
Royal Savings Account,24,NPR,SAVING DEPOSIT,424883501.3,8/28/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1137168.93,9/30/2018,4
MBL PREMIUM SAVING ACCOUNT,48,NPR,SAVING DEPOSIT,227823266.2,9/17/2018,5
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,9/25/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13243692.39,10/18/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1137168.93,10/3/2018,4
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,5284135.4,9/21/2018,5
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,459839730.9,9/14/2018,4
Royal Savings Account,24,NPR,SAVING DEPOSIT,423951937.3,9/3/2018,4
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,84458018.25,9/30/2018,6
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,7022724.92,10/17/2018,5
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,84853502.46,9/11/2018,4
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,111387450.2,10/5/2018,4
Saving Account (Disable),37,NPR,SAVING DEPOSIT,3293355.96,9/3/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2600468228,9/19/2018,4.5
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,907345306.6,9/5/2018,6
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2903084116,10/3/2018,6
Saving Account (Disable),37,NPR,SAVING DEPOSIT,3203931.32,10/2/2018,4
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,112560087.3,8/28/2018,4.5
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,12837589.77,9/3/2018,4
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,84766558.61,9/11/2018,6
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1137168.93,9/14/2018,4
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,993588874.2,9/7/2018,6
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,174309001.7,10/13/2018,4
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1076184347,10/3/2018,6
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,2724202.57,9/22/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,3496052.74,8/25/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,89119.16,9/18/2018,6
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,86162268.64,9/14/2018,6
ROYAL SAVING Account-15% TAX RATE,35,NPR,SAVING DEPOSIT,674471.04,9/22/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,12319119.31,9/9/2018,4
Savings Account(PF),25,NPR,SAVING DEPOSIT,6005419.8,9/12/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,3349371.54,10/21/2018,4
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,85191132.09,10/13/2018,4
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,1235656662,10/20/2018,6
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,84855508.69,9/17/2018,6
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1216188.13,9/6/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,309916256.1,8/26/2018,4
Saving Account (Disable),37,NPR,SAVING DEPOSIT,3708859.81,10/5/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,29135.32,10/14/2018,6
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1212243.61,10/5/2018,4
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,102758286.9,10/18/2018,4.5
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,501665.48,9/14/2018,4
SAVING ACCOUNT (MIN. BAL=0),52,NPR,SAVING DEPOSIT,17201774.67,10/7/2018,4
YUBA BACHAT KHATA,40,NPR,SAVING DEPOSIT,3118750054,9/14/2018,4
Savings Account(PF),25,NPR,SAVING DEPOSIT,5995899.8,9/9/2018,4
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,84843666.72,9/17/2018,4
Saving Account (Disable),37,NPR,SAVING DEPOSIT,3708859.81,10/6/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2238226.5,9/2/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2597581882,9/28/2018,4.5
ROYAL SAVING Account-15% TAX RATE,35,NPR,SAVING DEPOSIT,246799.04,10/1/2018,4
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,992655542.6,9/22/2018,6
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,8/28/2018,12.34
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,102819342.2,10/4/2018,4
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,511018.11,8/30/2018,4
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,72421387.31,9/6/2018,6
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,1277945.6,8/25/2018,4
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,4606109.38,9/25/2018,5
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4323571465,9/7/2018,4
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,471587276.2,9/7/2018,4
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,506765.48,9/5/2018,4
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,50819710.56,8/27/2018,4
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,884040966.6,10/13/2018,6
Savings Account(PF),25,NPR,SAVING DEPOSIT,5904648.81,9/13/2018,4
SAVING ACCOUNT (MIN. BAL=0),52,NPR,SAVING DEPOSIT,18901941.21,8/26/2018,4
Royal Savings Account,24,NPR,SAVING DEPOSIT,425822860.8,10/6/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,9/26/2018,12.34
Savings Account,22,NPR,SAVING DEPOSIT,3363518823,8/28/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1137168.93,9/26/2018,4
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,888806983.8,10/10/2018,6
Savings Account(PF),25,NPR,SAVING DEPOSIT,5995899.8,9/7/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,102325454.8,9/25/2018,4
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,61761400.46,10/20/2018,4
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,1251596.1,8/28/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,97854619.03,9/2/2018,4
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1206189852,10/18/2018,6
Savings Account(PF),25,NPR,SAVING DEPOSIT,5995899.8,9/10/2018,4
Savings Account(PF),25,NPR,SAVING DEPOSIT,5888450.68,9/25/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1242588.13,8/27/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2595806845,10/5/2018,4.5
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,98236075.31,9/13/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13274591.32,8/27/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2603666289,10/2/2018,4.5
MBL PREMIUM SAVING ACCOUNT,48,NPR,SAVING DEPOSIT,280490620.2,10/13/2018,5
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,505096328.1,8/28/2018,6
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,519763168.7,9/20/2018,6
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,63164.64,10/4/2018,6
Ekal Nari,22,NPR,SAVING DEPOSIT,3385732.34,9/1/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2600579556,9/29/2018,4.5
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,251158.08,9/8/2018,6
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,48664.64,10/1/2018,6
Elder People Allowance,22,NPR,SAVING DEPOSIT,26688976.71,9/10/2018,4
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,511018.11,9/1/2018,4
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2784949031,9/20/2018,6
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,444353665.6,9/24/2018,4
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,3334475.6,9/11/2018,5
Savings Account(PF),25,NPR,SAVING DEPOSIT,6001450.68,9/22/2018,4
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,124153068.5,10/18/2018,4
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,951637336.6,8/28/2018,6
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1001267881,9/20/2018,6
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2266505.56,10/5/2018,4
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,83354958.26,9/1/2018,6
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,1175833513,10/7/2018,6
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,1545986.45,10/18/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2265465.89,8/27/2018,4
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1090167410,10/6/2018,6
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,10/5/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2184859.95,9/19/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1137168.93,10/13/2018,4
Saving Account (Salary A/C Min 100),38,NPR,SAVING DEPOSIT,562200139.1,10/3/2018,6
ROYAL SAVING Account-15% TAX RATE,35,NPR,SAVING DEPOSIT,348215.04,10/21/2018,4
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,84913611.16,9/24/2018,4
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,817146399.8,9/11/2018,6
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,113720570.4,9/6/2018,4.5
MBL PREMIUM SAVING ACCOUNT,48,NPR,SAVING DEPOSIT,235350197.1,9/24/2018,5
Widow Allowance,22,NPR,SAVING DEPOSIT,14053925.18,10/6/2018,4
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,1141105485,10/4/2018,6
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,5143395.48,10/1/2018,5
MACH SAVING DEPOSIT,54,NPR,SAVING DEPOSIT,441332208.6,9/30/2018,4
Saving Account (Disable),37,NPR,SAVING DEPOSIT,3440267.96,9/13/2018,4
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,1569586.45,10/21/2018,4
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,7088294.75,10/7/2018,5
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,2839175.24,9/2/2018,5
Savings Account,22,NPR,SAVING DEPOSIT,3364541533,8/31/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,6380351.99,10/16/2018,4
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,793420780.1,9/5/2018,6
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,137687662.1,10/2/2018,4.5
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,111051854.3,9/16/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2618334109,10/18/2018,4.5
Savings Account(PF),25,NPR,SAVING DEPOSIT,5850930.68,10/11/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,436184.29,9/5/2018,6
Royal Savings Account,24,NPR,SAVING DEPOSIT,421011881.3,9/10/2018,4
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,122004335.9,8/26/2018,4
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,110003995,10/9/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,9/6/2018,12.34
YUBA BACHAT KHATA,40,NPR,SAVING DEPOSIT,3130662371,9/21/2018,4
YUBA BACHAT KHATA,40,NPR,SAVING DEPOSIT,3054065753,8/29/2018,4
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,48985226.12,9/27/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1137168.93,10/16/2018,4
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,127561470.3,8/29/2018,4
MBL PREMIUM SAVING ACCOUNT,48,NPR,SAVING DEPOSIT,204767597.8,9/1/2018,5
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,895489858.1,10/7/2018,6
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4362276188,9/13/2018,4
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1149312.93,10/19/2018,4
Savings Account-15% TAX RATE,33,NPR,SAVING DEPOSIT,52219866.83,9/30/2018,4
YUBA BACHAT KHATA,40,NPR,SAVING DEPOSIT,3132421099,9/24/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,317407672.2,10/10/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,101861141.4,10/12/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,6430226.61,10/19/2018,4
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,107770245.9,9/19/2018,4
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,124536124.5,9/1/2018,4
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,99036903,10/10/2018,6
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,86310654.57,8/26/2018,4
Royal Savings Account,24,NPR,SAVING DEPOSIT,419354090.7,10/12/2018,4
Elder People Allowance,22,NPR,SAVING DEPOSIT,41356377.05,10/12/2018,4
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,10/11/2018,4
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,1224503.1,8/31/2018,4
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,122246855.4,10/12/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1246688.13,8/25/2018,4
Savings Account (STAFF),21,NPR,SAVING DEPOSIT,119215099.4,10/6/2018,6
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,2752726442,9/11/2018,6
Widow Allowance,22,NPR,SAVING DEPOSIT,11161513.46,9/3/2018,4
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,923423530.7,9/19/2018,6
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,189749970.3,9/30/2018,4.5
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,12521211.38,9/5/2018,4
Saving Account (CIAA),29,NPR,SAVING DEPOSIT,84715611.18,9/10/2018,6
SUNDRY CREDITORS-STAFF VEHICLES,31,NPR,SAVING DEPOSIT,13043358.31,9/28/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,169529,10/20/2018,12.34
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,107574489,9/15/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,324448474.8,10/9/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1248588.13,8/28/2018,4
SAMMAN BACHAT,46,NPR,SAVING DEPOSIT,2548708451,9/1/2018,4.5
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,120530982,10/11/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,3559371.54,10/22/2018,4
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,97789648.92,9/1/2018,4
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,3262022.24,9/4/2018,5
Savings Account(PF),25,NPR,SAVING DEPOSIT,5843450.68,10/4/2018,4
BALBALIKA BACHAT,56,NPR,SAVING DEPOSIT,111907180.6,10/8/2018,4
Savings Account(PF),25,NPR,SAVING DEPOSIT,5843450.68,10/7/2018,4
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,174088575.9,10/4/2018,4
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3003685692,10/4/2018,6
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,67706.52,9/12/2018,6
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2182927.56,9/29/2018,4
Widow Allowance,22,NPR,SAVING DEPOSIT,11230943.36,9/9/2018,4
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,142410640.7,10/3/2018,4.5
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,2681404.39,9/1/2018,5
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1149312.93,10/17/2018,4
YUBA BACHAT KHATA,40,NPR,SAVING DEPOSIT,3057470749,9/2/2018,4
Fully Disability Allowance,22,NPR,SAVING DEPOSIT,2724202.57,9/21/2018,4
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,73104.68,10/8/2018,6
Savings Account,22,NPR,SAVING DEPOSIT,3426406539,10/11/2018,4
Ekal Nari,22,NPR,SAVING DEPOSIT,6137851.99,10/12/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,10/1/2018,12.34
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1225688.13,9/3/2018,4
Special Salary Management Scheme,26,NPR,SAVING DEPOSIT,999167643.8,9/25/2018,6
MBL PREMIUM SAVING ACCOUNT,48,NPR,SAVING DEPOSIT,274014899.2,10/6/2018,5
Staff Overdraft Scheme,18,NPR,SAVING DEPOSIT,88172.34,10/11/2018,6
MBL SMART BACHAT KHATA,49,NPR,SAVING DEPOSIT,1136586716,10/3/2018,6
Saving Account (Share Holder),39,NPR,SAVING DEPOSIT,124499348.4,8/25/2018,4.5
Widow Allowance,22,NPR,SAVING DEPOSIT,11464908.36,9/6/2018,4
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,3318261.24,10/15/2018,4
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4408395523,10/5/2018,4
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4333641894,9/9/2018,4
Royal Savings Account,24,NPR,SAVING DEPOSIT,415562562.2,9/15/2018,4
Saving Account (Salary A/C),36,NPR,SAVING DEPOSIT,3319253915,10/20/2018,6
Uchcha Siksha Bachat.,51,NPR,SAVING DEPOSIT,84864628.84,9/20/2018,4
Children Allowance Dalit,22,NPR,SAVING DEPOSIT,1213843.61,9/29/2018,4
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4371925863,9/15/2018,4
ROYAL SAVING Account-15% TAX RATE,35,NPR,SAVING DEPOSIT,343101.04,10/12/2018,4
Widow Allowance,22,NPR,SAVING DEPOSIT,11481209.39,10/2/2018,4
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,7079335.45,10/13/2018,5
Saving Account(Salary Min 0),19,NPR,SAVING DEPOSIT,1204325040,10/20/2018,6
MBL NRN SAVING DEPOSIT.,58,NPR,SAVING DEPOSIT,1137168.93,9/28/2018,4
Savings Account,22,NPR,SAVING DEPOSIT,3356196136,9/2/2018,4
Partly Disability Allowance,22,NPR,SAVING DEPOSIT,526018.11,8/28/2018,4
Pewa Bachat Account,23,NPR,SAVING DEPOSIT,4324758878,9/6/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,9/5/2018,12.34
REMITTANCE BACHAT KHATA,57,NPR,SAVING DEPOSIT,103171984.1,10/19/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,310094860.5,9/1/2018,4
Savings Account(DAM),27,NPR,SAVING DEPOSIT,312253776.4,9/4/2018,4
Saving Account (Disable),37,NPR,SAVING DEPOSIT,3923222.31,10/14/2018,4
Saving Super Prem,55,NPR,SAVING DEPOSIT,164967.4,9/2/2018,12.34
Ekal Nari,22,NPR,SAVING DEPOSIT,3410732.34,8/28/2018,4
Elder People Allowance,22,NPR,SAVING DEPOSIT,26124482.64,9/29/2018,4
MBL STUDENT SAVING ACCOUNT,59,NPR,SAVING DEPOSIT,7017722.94,10/16/2018,5
